Region,HSI AGG,HSI Interface,StatusPhysical,StatusProtocol,Description,HSI VLAN,BNG,BNG Port,HSI VSI
VIS,LAHUG-VIS148-AGGFMN-X16A-02,100GE4/0/0.1905,up,up,To: LHG-BNG-02-ET-10/1/0:1905,1905,LHG_BNG-002,ET-10/1/0,HSI-1905
VIS,LAHUG-VIS148-AGGFMN-X16A-02,100GE4/0/0.1930,up,up,To: LHG-BNG-02-ET-10/1/0:1930,1930,LHG_BNG-002,ET-10/1/0,HSI-1930
VIS,LAHUG-VIS148-AGGFMN-X16A-02,100GE4/0/0.2156,up,up,To: LHG-BNG-02-ET-10/1/0:2156,2156,LHG_BNG-002,ET-10/1/0,HSI-2156
VIS,LAHUG-VIS148-AGGFMN-X16A-02,100GE4/0/0.2192,up,up,To: LHG-BNG-02-ET-10/1/0:2192,2192,LHG_BNG-002,ET-10/1/0,HSI-2192
VIS,LAHUG-VIS148-AGGFMN-X16A-02,100GE4/0/0.2438,up,up,"LSA MDCTCB-LSA01-001-VIS3395 - DATA P
",2438,LHG_BNG-002,ET-10/1/0,HSI-80002438
VIS,LAHUG-VIS148-AGGFMN-X16A-02,100GE4/0/0.2478,up,up,"***To_LHG-BNG02_et5/5/0:2478*** 
",2478,LHG_BNG-002,ET-10/1/0,HSI-2478
VIS,LAHUG-VIS148-AGGFMN-X16A-02,100GE4/0/0.2904,up,up,To: LHG-BNG-02-ET-10/1/0:2904,2904,LHG_BNG-002,ET-10/1/0,HSI-2904
VIS,LAHUG-VIS148-AGGFMN-X16A-02,100GE7/0/0.1845,up,up,"***NRP_BNG-Down_from_LAHUG-VIS148-AGGFMN-X16A-02_100GE4/0/0_LHG_BNG-002***
",1845,LHG_BNG-002,ET-10/1/0,HSI-1845
VIS,LAHUG-VIS148-AGGFMN-X16A-02,100GE7/0/0.2438,up,up,"***NRP_BNG-Down_from_LAHUG-VIS148-AGGFMN-X16A-02_100GE4/0/0_LHG_BNG-002***
",2438,LHG_BNG-002,ET-10/1/0,HSI-80002438
VIS,LAHUG-VIS148-AGGFMN-X16A-02,100GE7/0/0.2478,up,up,"***NRP_BNG-Down_from_LAHUG-VIS148-AGGFMN-X16A-02_100GE4/0/0_LHG_BNG-002***
",2478,LHG_BNG-002,ET-10/1/0,HSI-2478
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE3/0/0.1890,up,up,"***NRP_BNG-Down_from_LAHUG-VIS148-AGGFMN-X16A-02_100GE4/0/0_LHG_BNG-002***
",1890,JMB_BNG-001,ET-10/1/0,HSI-1890
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.101,up,up,"OLT ILO1-ILO2-HM-12 (FIO-ILO1ILO2HM12_FMC) - DATA M
",101,JMB_BNG-001,ET-10/1/0,HSI-80000101
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.307,up,up,To:BNG-JMB_10/1/0:307,307,JMB_BNG-001,ET-10/1/0,HSI-307
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.309,up,up,To:BNG-JMB_10/1/0:309,309,JMB_BNG-001,ET-10/1/0,HSI-309
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.405,up,up,"OLT TALIS2 - DATA (FIO-TAL01_FMC)
",405,JMB_BNG-001,ET-10/1/0,HSI-405
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.517,up,up,To: BNG-JMB_10/1/0:517,517,JMB_BNG-001,ET-10/1/0,HSI-517
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.519,up,up,To:BNG-LAHUG 10/1/0:519,519,JMB_BNG-001,ET-10/1/0,HSI-519
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.523,up,up,To: BNG-JMB_10/1/0:523,523,JMB_BNG-001,ET-10/1/0,HSI-523
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.531,up,up,To: BNG-JMB_10/1/0:531,531,JMB_BNG-001,ET-10/1/0,HSI-531
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.560,up,up,To:BNG-LAHUG 10/1/0:560,560,JMB_BNG-001,ET-10/1/0,HSI-560
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.570,up,up,To: BNG-JMB_10/1/0:570,570,JMB_BNG-001,ET-10/1/0,HSI-570
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.571,up,up,To:BNG-JMB_10/1/0:571,571,JMB_BNG-001,ET-10/1/0,HSI-571
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.890,up,up,To: BNG-JMB_10/1/0:890,890,JMB_BNG-001,ET-10/1/0,HSI-890
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.1106,up,up,BRA2-NG-01-FTTx - DATA M,1106,JMB_BNG-001,ET-10/1/0,HSI-80001106
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.1655,up,up,To:JMB_BNG-001/et-10/1/0:1655,1655,JMB_BNG-001,ET-10/1/0,HSI-1655
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.1661,up,up,"1661 VDSL BCD1-HM-10 - JMB_BNG-001_ET-10/1/0 (FIO-BCD1HM10_FMC) - DATA M
",1661,JMB_BNG-001,ET-10/1/0,HSI-1661
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.1665,up,up,"1665 ILO-HM-12 - JMB_BNG-001/XE-10/1/0 (FIO-ILOHM12_FMC) - DATA M
",1665,JMB_BNG-001,ET-10/1/0,HSI-1665
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.1667,up,up,To:JMB_BNG-001/et-10/1/0:1667,1667,JMB_BNG-001,ET-10/1/0,HSI-1667
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.2047,up,up,"2047 VDSL BCD-HM-09 - JMB_BNG-001_ET-101/0 (FIO-BCDHM09_FMC) - DATA M
",2047,JMB_BNG-001,ET-10/1/0,HSI-2047
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.2097,up,up,To:JMB_BNG-001/et-10/1/0:2097,2097,JMB_BNG-001,ET-10/1/0,HSI-2097
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.2102,up,up,To:JMB_BNG-001/et-10/1/0:2102,2102,JMB_BNG-001,ET-10/1/0,HSI-2102
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.2116,up,up,To:JMB_BNG-001/et-10/1/0:2116,2116,JMB_BNG-001,ET-10/1/0,HSI-2116
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.2120,up,up,To:JMB_BNG-001/et-10/1/0:2120,2120,JMB_BNG-001,ET-10/1/0,HSI-2120
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.2132,up,up,To:JMB_BNG-001/et-10/1/0:2132,2132,JMB_BNG-001,ET-10/1/0,HSI-2132
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.2136,up,up,To:JMB_BNG-001/et-10/1/0:2136,2136,JMB_BNG-001,ET-10/1/0,HSI-2136
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.2140,up,up,To:JMB_BNG-001/et-10/1/0:2140,2140,JMB_BNG-001,ET-10/1/0,HSI-2140
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.2144,up,up,To:JMB_BNG-001/et-10/1/0:2144,2144,JMB_BNG-001,ET-10/1/0,HSI-2144
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.2148,up,up,To:JMB_BNG-001/et-10/1/0:2148,2148,JMB_BNG-001,ET-10/1/0,HSI-2148
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.2271,up,up,"2271 VDSL ILOFESLSA01001VIS3378A1 ILOFES-LSA01-001-VIS3378-A1 - LHG_BNG-001/XE-0/0/1 (FIO-ILOFESLSA01001VIS3378A1_FMC) - DATA M
",2271,JMB_BNG-001,ET-10/1/0,HSI-2271
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.2301,up,up,To: BNG-JMB_10/1/0:2301,2301,JMB_BNG-001,ET-10/1/0,HSI-2301
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.2303,up,up,To: BNG-JMB_10/1/0:2303,2303,JMB_BNG-001,ET-10/1/0,HSI-2303
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.2307,up,up,"OLT INSBCDLSA01001VIS3203  - DATA M (FIO-INSBCDLSA01001VIS3203_FMC) 2307
",2307,JMB_BNG-001,ET-10/1/0,HSI-2307
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.2311,up,up,"2311 OLT CENTNLLSA01001VIS1797 ILO02  - DATA (FIO-CENTNLLSA01001VIS1797_FMC)
",2311,JMB_BNG-001,ET-10/1/0,HSI-2311
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.2315,up,up,"***To:JMB-BNG-001_et-5/1/0:2315***
",2315,JMB_BNG-001,ET-10/1/0,HSI-2315
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.2321,up,up,"OLT JAKSLMLSA01001 CEB07  - DATA (FIO-JAKSLMLSA01001VIS3197_FMC)
",2321,JMB_BNG-001,ET-10/1/0,HSI-2321
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.2323,up,up,To: BNG-JMB_10/1/0:2323,2323,JMB_BNG-001,ET-10/1/0,HSI-2323
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.2449,up,up,"2449 BORA2M-LSA01-001 (Service) NA DVLAN
",2449,JMB_BNG-001,ET-10/1/0,HSI-2449
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.2957,up,up,To: BNG-JMB_10/1/0:2957,2957,JMB_BNG-001,ET-10/1/0,HSI-2957
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.3125,up,up,To:BNG-JMB_10/1/0:3125,3125,JMB_BNG-001,ET-10/1/0,HSI-3125
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.3142,up,up,"OLT 1FNTCH-LSA04-001-VIS4083 - DATA M
",3142,JMB_BNG-001,ET-10/1/0,HSI-80003142
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.3148,up,up,To: BNG-JMB_10/1/0:3148,3148,JMB_BNG-001,ET-10/1/0,HSI-80003148
VIS,JMBASA-VIS927-AGGFMN-X16A-01,100GE4/0/0.3166,up,up,To: BNG-JMB_10/1/0:3166,3166,JMB_BNG-001,ET-10/1/0,HSI-3166
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.128,up,up,"TIG_001_GPONA_01 (TIGBAU-TALISAY) HSI-128
",128,JMB_BNG-001,ET-5/3/0,HSI-128
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.141,up,up,"OLT HBN-NG-01-FTTx (FIO-HBNNG01FTTx_FMC) - DATA M
",141,JMB_BNG-001,ET-5/3/0,HSI-80000141
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.308,up,up,To: BNG-JMB_5/3/0:308,308,JMB_BNG-001,ET-5/3/0,HSI-308
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.310,up,up,To: BNG-JMB_5/3/0:310,310,JMB_BNG-001,ET-5/3/0,HSI-310
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.418,up,up,To:BNG-JMB_5/3/0:418,418,JMB_BNG-001,ET-5/3/0,HSI-418
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.560,up,up,To: BNG-JMB_5/3/0:560,560,JMB_BNG-001,ET-5/3/0,HSI-560
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.566,up,up,To: BNG-JMB_5/3/0:566,566,JMB_BNG-001,ET-5/3/0,HSI-566
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.573,up,up,"***To:JMB-BNG-001_et-10/3/0:573***
",573,JMB_BNG-001,ET-5/3/0,HSI-573
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.638,up,up,"ILO_007_GPONA_01 (MANDUR) HSI-638
",638,JMB_BNG-001,ET-5/3/0,HSI-638
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.786,up,up,"KAL_001_GPONA_01 (GKALIB) HSI-786
",786,JMB_BNG-001,ET-5/3/0,HSI-786
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.1071,up,up,"OLT MCNTR-FG-01-FTTx (FIO-MCNTRFG01FTTx_FMC) - DATA M
",1071,JMB_BNG-001,ET-5/3/0,HSI-80001071
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.1102,up,up,"OLT TAGAIR-NG-01-FTTx (FIO-TAGAIRNG01FTTx_FMC) - DATA M
",1102,JMB_BNG-001,ET-5/3/0,HSI-80001102
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.1638,up,up,To: BNG-JMB_5/3/0:1638,1638,JMB_BNG-001,ET-5/3/0,HSI-1638
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.1678,up,up,"OLT BCD1-BCD2-HM-07 (FIO-BCD1BCD2HM07_FMC) - DATA M
",1678,JMB_BNG-001,ET-5/3/0,HSI-80001678
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.2034,up,up,To: BNG-JMB_5/3/0:2034,2034,JMB_BNG-001,ET-5/3/0,HSI-2034
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.2124,up,up,To:JMB_BNG-001_et-5/3/0:2124,2124,JMB_BNG-001,ET-5/3/0,HSI-2124
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.2168,up,up,"***To:JMB-BNG-001_et-10/3/0:2168***
",2168,JMB_BNG-001,ET-5/3/0,HSI-2168
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.2172,up,up,To:BNG-JMB 5/0/1:2172,2172,JMB_BNG-001,ET-5/3/0,HSI-2172
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.2985,up,up,To: BNG-JMB_5/3/0:2985,2985,JMB_BNG-001,ET-5/3/0,HSI-2985
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.3121,up,up,"***To_JMB-BNG01_et5/1/0:3121*** 
",3121,JMB_BNG-001,ET-5/3/0,HSI-3121
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.3125,up,up,"OLT ILO-STB-HM-05 (FIO-ILOSTBHM05_FMC-1) - DATA M
",3125,JMB_BNG-001,ET-5/3/0,HSI-3125
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.3129,up,up,To:BNG-LAHUG 5/3/0:3129,3129,JMB_BNG-001,ET-5/3/0,HSI-3129
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.3137,up,up,To: BNG-JMB_5/3/0:3137,3137,JMB_BNG-001,ET-5/3/0,HSI-3137
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.3141,up,up,To: BNG-JMB_5/3/0:3141,3141,JMB_BNG-001,ET-5/3/0,HSI-3141
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.3145,up,up,To: BNG-JMB_5/3/0:3145,3145,JMB_BNG-001,ET-5/3/0,HSI-3145
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.3149,up,up,To: BNG-JMB_5/3/0:3149,3149,JMB_BNG-001,ET-5/3/0,HSI-3149
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.3153,up,up,To: BNG-JMB_5/3/0:3153,3153,JMB_BNG-001,ET-5/3/0,HSI-3153
VIS,JMBASA-VIS927-AGGFMN-X16A-02,100GE3/0/0.3420,up,up,"OLT BANAGA-FG-01-FTTx (FIO-BANAGAFG01FTTx_FMC) - DATA M
",3420,JMB_BNG-001,ET-5/3/0,HSI-80003420
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.106,up,up,"To::NSB-BNG-02-ET-10/3/0:106_BT-NAGA
",106,NSB_BNG-002,ET-10/3/0,HSI-70000106
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.124,up,up,"To::NSB-BNG-02-ET-10/3/0:106_BT-LEGASPI
",124,NSB_BNG-002,ET-10/3/0,HSI-70000124
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.128,up,up,To: NSB-BNG-02-ET-10/3/0:128,128,NSB_BNG-002,ET-10/3/0,HSI-128
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.132,up,up,To: NSB-BNG-02-ET-10/3/0:132,132,NSB_BNG-002,ET-10/3/0,HSI-132
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.133,up,up,To: NSB-BNG-02-ET-10/3/0:133,133,NSB_BNG-002,ET-10/3/0,HSI-133
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.135,up,up,"To::NSB-BNG-02-ET-10/3/0:135_BT-NAGA
",135,NSB_BNG-002,ET-10/3/0,HSI-70000135
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.272,up,up,"***TO::NSB-BNG-02-ET-10/3/0:272***
",272,NSB_BNG-002,ET-10/3/0,HSI-272
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.464,up,up,"BATANGAS OLT - DATA (FIO-BATANGASOLT_FMC)
",464,NSB_BNG-002,ET-10/3/0,HSI-464
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.743,up,up,To: NSB-BNG-02-ET-10/3/0:743,743,NSB_BNG-002,ET-10/3/0,HSI-743
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.744,up,up,To: NSB-BNG-02-ET-10/3/0:744,744,NSB_BNG-002,ET-10/3/0,HSI-744
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.748,up,up,To: HSI_PRZ-DSM-HM-01,748,NSB_BNG-002,ET-10/3/0,HSI-748
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.749,up,up,To: NSB-BNG-02-ET-10/3/0:749,749,NSB_BNG-002,ET-10/3/0,HSI-749
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.858,up,up,"VDSL LPAFPIPDH04 STT704  - DATA (FIO-LPAFPIPDH04_FMC)
",858,NSB_BNG-002,ET-10/3/0,HSI-858
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.861,up,up,"VDSL LPABATDH04 LPA707  - DATA (FIO-LPABATDH04_FMC)
",861,NSB_BNG-002,ET-10/3/0,HSI-861
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.1743,up,up,To: NSB-BNG-02-ET-10/3/0:1743,1743,NSB_BNG-002,ET-10/3/0,HSI-1743
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.1825,up,up,"To: NASUGBU BNG 002 ET-10/1/0:1825
",1825,NSB_BNG-002,ET-10/3/0,HSI-1825
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.1828,up,up,"***To:NSB_BNG-002_ET-10/3/0:1828***
",1828,NSB_BNG-002,ET-10/3/0,HSI-1828
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.1831,up,up,To: NSB-BNG-02-ET-10/3/0:1831,1831,NSB_BNG-002,ET-10/3/0,HSI-1831
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.1846,up,up,To: NSB-BNG-02-ET-10/3/0:1846,1846,NSB_BNG-002,ET-10/3/0,HSI-1846
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.1852,up,up,To: NSB-BNG-02-ET-10/3/0:1852,1852,NSB_BNG-002,ET-10/3/0,HSI-1852
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.1861,up,up,To: NSB-BNG-02-ET-10/3/0:1861,1861,NSB_BNG-002,ET-10/3/0,HSI-1861
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.2091,up,up,"OLT TALISL-FG-02-FTTx (FIO-TALISLFG02FTTX_FMC) - DATA M
",2091,NSB_BNG-002,ET-10/3/0,HSI-70002091
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.2092,up,up,"OLT LABO-SIPOCO-HM-02 (FIO-LABOSIPOCOHM02_FMC) - DATA M
",2092,NSB_BNG-002,ET-10/3/0,HSI-70002092
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.2093,up,up,"OLT SPCO-FG-02-FTTx (FIO-SPCOFG02FTTX_FMC) - DATA M
",2093,NSB_BNG-002,ET-10/3/0,HSI-70002093
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.2291,up,up,"BATANGAS OLT (FIO-BTANGSLSA01_FMC) - DATA
",2291,NSB_BNG-002,ET-10/3/0,HSI-2291
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.2359,up,up,"OLT STOBATLSA01001SL182  (FIO-STOBATLSA01001SL182_FMC) - DATA
",2359,NSB_BNG-002,ET-10/3/0,HSI-2359
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.2452,up,up,"VDSL SMPRTOLSA01001 SM PUERTO PRINCESA OLT  - DATA (FIO-SMPRTOLSA01001_FMC)
",2452,NSB_BNG-002,ET-10/3/0,HSI-2452
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.2456,up,up,"OLT ROBNAGLSA01001 ROBINSONS NAGA BPO OLT  - DATA (FIO-ROBNAGLSA01001_FMC)
",2456,NSB_BNG-002,ET-10/3/0,HSI-2456
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.2466,up,up,"OLT SMLMRYLSA01001SL3826A1 - DATA (FIO-SMLMRYLSA01001SL3826A1_FMC)
",2466,NSB_BNG-002,ET-10/3/0,HSI-2466
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.2731,up,up,"VDSL LEG-HM-04 - NSB_BNG-002_ET-10/3/0 (FIO-LEGHM04_FMC) - DATA_IPoE
",2731,NSB_BNG-002,ET-10/3/0,HSI-70002731
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.2732,up,up,"VDSL LEG-PILI-HM-03 - NSB_BNG-002_ET-10/3/0 (FIO-LEGPILIHM03_FMC) - DATA_IPoE
",2732,NSB_BNG-002,ET-10/3/0,HSI-70002732
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.2733,up,up,"NAGA-PILI-HM-02 - NSB_BNG-002_ET-10/3/0 (FIO-NAGAPILIHM02_FMC) - HSI IPoE
",2733,NSB_BNG-002,ET-10/3/0,HSI-70002733
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.2734,up,up,"VDSL LABO-SIPOCOT-HM-02 - NSB_BNG-002_ET-10/3/0 (FIO-LABOSIPOCOTHM02_FMC) - DATA_IPoE
",2734,NSB_BNG-002,ET-10/3/0,HSI-70002734
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.2785,up,up,"VDSL LABO-SIPOCOT-HM-02 - NSB_BNG-002_ET-10/3/0 (FIO-LABOSIPOCOTHM02_FMC) - DATA M
",2785,NSB_BNG-002,ET-10/3/0,HSI-70002785
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.2789,up,up,"NAGA-PILI-HM-02 - NSB_BNG-002_ET-10/3/0 (FIO-NAGAPILIHM02_FMC) - DATA M
",2789,NSB_BNG-002,ET-10/3/0,HSI-70002789
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.3124,up,up,To: NSB_BNG-002 et-10/3/0;3124,3124,NSB_BNG-002,ET-10/3/0,HSI-3124
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.3172,up,up,To: NSB_BNG-002 et-10/3/0;3172,3172,NSB_BNG-002,ET-10/3/0,HSI-3172
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.3496,up,up,"VDSL STOTOM-LPA-HM-01 (FIO-STOTOMLPAHM01_FMC) - DATA M
",3496,NSB_BNG-002,ET-10/3/0,HSI-70003496
SLZ,NASUGBU-SL295_AGGFMN-X16A-01,100GE4/0/0.3643,up,up,"***TO::NSB-BNG-02-ET-10/3/0:3643***
",3643,NSB_BNG-002,ET-10/3/0,HSI-70003643
VIS,LAHUG-VIS148-AGGFMN-X16A-01,100GE2/0/0.424,up,up,"***TO:CEB_LHG_BNG_003_ET-10/1/0:424***
",424,CEB_LHG_BNG_003,ET-10/1/0,HSI-424
VIS,LAHUG-VIS148-AGGFMN-X16A-01,100GE2/0/0.447,up,up,"MINI OLT TAGHM01FTTX TAG01  - DATA (FIO-TAGHM01FTTX_FMC)
",447,CEB_LHG_BNG_003,ET-10/1/0,HSI-447
VIS,LAHUG-VIS148-AGGFMN-X16A-01,100GE2/0/0.552,up,up,"***TO:CEB_LHG_BNG_003_ET-10/1/0:552***
",552,CEB_LHG_BNG_003,ET-10/1/0,HSI-552
VIS,LAHUG-VIS148-AGGFMN-X16A-01,100GE2/0/0.701,up,up,TO: LHG-BNG-03-ET-10/1/0:701,701,CEB_LHG_BNG_003,ET-10/1/0,HSI-701
VIS,LAHUG-VIS148-AGGFMN-X16A-01,100GE2/0/0.704,up,up,TO: LHG-BNG-03-ET-10/1/0:704,704,CEB_LHG_BNG_003,ET-10/1/0,HSI-704
VIS,LAHUG-VIS148-AGGFMN-X16A-01,100GE2/0/0.779,up,up,To:LHG_BNG_003-5/3/0:779,779,CEB_LHG_BNG_003,ET-10/1/0,HSI-779
VIS,LAHUG-VIS148-AGGFMN-X16A-01,100GE2/0/0.798,up,up,To: LHG-BNG-03-ET-10/1/0:798,798,CEB_LHG_BNG_003,ET-10/1/0,HSI-798
VIS,LAHUG-VIS148-AGGFMN-X16A-01,100GE2/0/0.1095,up,up,"VDSL TAG-EM-01 - LHG-BNG3_ET-10/1/0 (FIO-TAGEM01_FMC) - DATA M
",1095,CEB_LHG_BNG_003,ET-10/1/0,HSI-1095
VIS,LAHUG-VIS148-AGGFMN-X16A-01,100GE2/0/0.1101,up,up,"***TO:CEB_LHG_BNG_003_ET-10/1/0:1101***
",1101,CEB_LHG_BNG_003,ET-10/1/0,HSI-80001101
VIS,LAHUG-VIS148-AGGFMN-X16A-01,100GE2/0/0.1216,up,up,"***TO:CEB_LHG_BNG_003_ET-10/1/0:1216***
",1216,CEB_LHG_BNG_003,ET-10/1/0,HSI-1216
VIS,LAHUG-VIS148-AGGFMN-X16A-01,100GE2/0/0.1240,up,up,To: LHG-BNG-03-ET-10/1/0:1240,1240,CEB_LHG_BNG_003,ET-10/1/0,HSI-1240
VIS,LAHUG-VIS148-AGGFMN-X16A-01,100GE2/0/0.1264,up,up,DVLAN;HSI_TAG1-TUB1-HM-01,1264,CEB_LHG_BNG_003,ET-10/1/0,HSI-1264
VIS,LAHUG-VIS148-AGGFMN-X16A-01,100GE2/0/0.1284,up,up,HSI-TAG/TUB-HM-04,1284,CEB_LHG_BNG_003,ET-10/1/0,HSI-1284
